650,400,59.5844,85.3067,1.431695209,1.363519246,2,,6.72235,6.72E+06
650,450,62.948,88.3743,1.403925462,1.337071869,3,,10.7721,1.08E+07
650,500,66.2227,95.3681,1.440111925,1.371535167,2,,8.5501,8.55E+06
650,550,69.3991,97.9096,1.410819449,1.34363757,1,,7.16721,7.17E+06
650,600,72.1646,103.016,1.427514321,1.359537449,3,,16.0801,1.61E+07
650,650,75.0309,107.269,1.429664312,1.361585059,3,,17.2701,1.73E+07
650,700,77.792,112.38,1.444621555,1.375830052,2,,11.4167,1.14E+07
650,750,80.3748,113.276,1.409347208,1.342235437,2,,13.5598,1.36E+07
650,800,83.0188,117.655,1.417209114,1.349722966,2,,14.0103,1.40E+07
650,850,85.4888,120.894,1.414150158,1.346809674,2,,14.2284,1.42E+07
650,900,87.8258,125.092,1.424319505,1.356494767,2,,15.3969,1.54E+07
650,950,90.1515,126.934,1.408007632,1.340959649,2,,16.1037,1.61E+07
650,1000,92.4809,128.154,1.385734784,1.319747413,2,6,17.1173,1.71E+07
700,50,22.7297,34.2618,1.507358214,1.435579252,6,,2.27271,2.27E+06
700,100,30.9881,46.5814,1.503202842,1.431621755,5,,3.36476,3.36E+06
700,150,37.3787,55.3032,1.479537812,1.40908363,5,,4.98875,4.99E+06
700,200,42.8698,64.3314,1.500622816,1.429164587,7,,9.14065,9.14E+06
700,250,47.6579,67.8856,1.424435403,1.356605146,5,,9.06975,9.07E+06
700,300,51.8907,74.1032,1.428063217,1.360060207,4,,9.40106,9.40E+06
700,350,55.8047,80.339,1.439645765,1.371091204,3,,8.44508,8.45E+06
700,400,59.6525,85.6855,1.43641088,1.368010362,2,,6.66288,6.66E+06
700,450,62.9564,91.1535,1.447882979,1.378936171,4,,14.8982,1.49E+07
700,500,66.2279,94.9006,1.432939894,1.364704661,2,,9.75149,9.75E+06
700,550,69.4378,97.9096,1.410033152,1.342888716,1,,7.03391,7.03E+06
700,600,72.1899,102.158,1.415128709,1.347741628,2,,11.7399,1.17E+07
700,650,75.0898,109.199,1.45424545,1.384995667,3,,17.3658,1.74E+07
700,700,77.865,112.38,1.443267193,1.374540184,2,,11.9187,1.19E+07
700,750,80.4154,113.276,1.408635659,1.341557771,2,,15.3563,1.54E+07
700,800,83.0191,119.097,1.43457349,1.366260466,3,,21.1034,2.11E+07
700,850,85.5556,120.894,1.413046019,1.345758114,2,,16.7086,1.67E+07
700,900,87.8447,125.092,1.424013059,1.356202914,2,,15.4756,1.55E+07
700,950,90.1726,131.396,1.457161044,1.387772423,3,,22.5126,2.25E+07
700,1000,92.53,132.965,1.436993408,1.36856515,3,7,22.58,2.26E+07
750,50,22.7297,35.9287,1.580693982,1.50542284,7,,3.05335,3.05E+06
750,100,31.075,48.4934,1.560527755,1.48621691,6,,4.19581,4.20E+06
750,150,37.4041,55.3032,1.478533102,1.408126764,5,,5.04035,5.04E+06
750,200,42.9278,61.48,1.432172159,1.363973485,5,,7.24821,7.25E+06
750,250,47.6812,65.8393,1.38082305,1.315069571,7,,12.7484,1.27E+07
750,300,51.9282,73.7631,1.420482512,1.352840488,4,,9.02463,9.02E+06
750,350,55.8256,80.339,1.43910679,1.370577895,3,,8.25521,8.26E+06
750,400,59.6617,85.3067,1.429840249,1.361752618,2,,6.57675,6.58E+06
750,450,62.9706,91.6454,1.455368061,1.38606482,4,,13.3128,1.33E+07
750,500,66.2531,94.9006,1.432394862,1.364185582,2,,9.7607,9.76E+06
750,550,69.442,101.35,1.459491374,1.389991785,2,,9.96514,9.97E+06
750,600,72.2698,102.158,1.413564172,1.346251592,2,,11.4789,1.15E+07
750,650,75.1362,107.025,1.424413266,1.356584062,3,,18.3505,1.84E+07
750,700,77.896,112.41,1.44307795,1.374359952,2,,11.5463,1.15E+07
750,750,80.4384,113.156,1.406741059,1.33975339,1,,9.69203,9.69E+06
750,800,83.0772,117.655,1.416212872,1.348774164,2,,14.0889,1.41E+07
750,850,85.587,120.802,1.411452674,1.344240642,2,,15.0112,1.50E+07
750,900,87.878,125.162,1.424270011,1.356447629,2,,16.2449,1.62E+07
750,950,90.2099,131.396,1.456558537,1.387198607,3,,20.8873,2.09E+07
750,1000,92.6409,128.61,1.388263715,1.322155919,2,7,16.0831,1.61E+07
800,50,22.8092,34.2618,1.502104414,1.430575632,7,,2.87407,2.87E+06
800,100,31.0913,46.2062,1.486145642,1.415376802,8,,5.90859,5.91E+06
800,150,37.4984,54.8556,1.462878416,1.393217539,5,,5.44826,5.45E+06
800,200,42.9936,60.5289,1.407858379,1.340817504,5,,6.58174,6.58E+06
800,250,47.695,66.395,1.392074641,1.325785372,5,,7.81922,7.82E+06
800,300,51.9446,75.9335,1.461817013,1.392206679,5,,9.80476,9.80E+06
800,350,55.8328,80.339,1.438921208,1.37040115,4,,10.8485,1.08E+07
800,400,59.674,85.3067,1.429545531,1.361471934,2,,6.50562,6.51E+06
800,450,63.0061,91.6454,1.454548052,1.385283859,4,,12.2708,1.23E+07
800,500,66.2701,98.8287,1.491301507,1.42028715,3,,11.1835,1.12E+07
800,550,69.4689,97.9096,1.409401905,1.342287529,1,,6.00952,6.01E+06
800,600,72.2993,103.133,1.426473009,1.358545723,5,,26.4347,2.64E+07
800,650,75.1548,107.269,1.427307371,1.359340353,3,,16.5132,1.65E+07
800,700,77.9096,112.38,1.442440983,1.373753317,2,,12.2433,1.22E+07
800,750,80.4778,113.156,1.406052352,1.339097478,1,,9.6746,9.67E+06
800,800,83.101,119.097,1.433159649,1.364913952,3,,18.6466,1.86E+07
800,850,85.6451,120.894,1.411569372,1.344351783,2,,14.5215,1.45E+07
800,900,87.9124,125.162,1.423712696,1.355916853,2,,15.5752,1.56E+07
800,950,90.3185,126.934,1.405404208,1.338480199,2,,15.7206,1.57E+07
800,1000,92.6877,128.154,1.382643004,1.316802861,2,8,16.497,1.65E+07
850,50,22.8092,35.112,1.539378847,1.466075093,5,,1.80051,1.80E+06
850,100,31.0914,44.6091,1.43477296,1.366450438,9,,6.70065,6.70E+06
850,150,37.5084,52.2371,1.392677374,1.326359403,6,,5.9387,5.94E+06
850,200,42.9937,62.1448,1.445439681,1.37660922,5,,6.69737,6.70E+06
850,250,47.6992,67.8856,1.423202066,1.355430539,6,,10.9889,1.10E+07
850,300,51.9449,75.9335,1.46180857,1.392198638,5,,10.1084,1.01E+07
850,350,55.8745,78.7711,1.409786217,1.34265354,3,,7.90481,7.90E+06
850,400,59.6822,85.3067,1.429349119,1.361284875,2,,6.21143,6.21E+06
850,450,63.0348,88.429,1.402860007,1.33605715,4,,12.9915,1.30E+07
850,500,66.2816,95.3681,1.438832195,1.370316376,2,,8.4067,8.41E+06
850,550,69.4889,101.35,1.458506323,1.389053641,3,,13.0479,1.30E+07
850,600,72.3002,107.319,1.48435274,1.413669277,5,,24.0539,2.41E+07
850,650,75.1555,107.269,1.427294077,1.359327692,3,,16.391,1.64E+07
850,700,77.9323,112.41,1.44240578,1.373719791,2,,12.7361,1.27E+07
850,750,80.5202,113.156,1.405311959,1.338392342,1,,8.99639,9.00E+06
850,800,83.14,117.655,1.415143132,1.347755364,2,,13.677,1.37E+07
850,850,85.663,120.802,1.410200437,1.343048035,2,,14.1691,1.42E+07
850,900,87.9684,125.671,1.42859254,1.360564324,2,,15.5056,1.55E+07
850,950,90.3283,126.934,1.405251732,1.338334983,2,,15.2927,1.53E+07
850,1000,92.7574,132.553,1.429028843,1.36097985,3,9,21.0725,2.11E+07
